,Text,Text1,giải_trí,lưu_trú,nhà_hàng,ăn_uống,di_chuyển,mua_sắm,Label1,Pair,Count,Label
720,"một quán cà_phê , nhà_hàng , bar rất sang_trọng tại quy nhơn , nó thực_sự nổi_tiếng và thu_hút khách du_lịch . có một khoảng không gian rộng_lớn , nằm sát biển , view ban_đêm rất đẹp với ánh đèn lung_linh , có âm_nhạc đặc_sắc . thức uống cực_kỳ ngon nhưng giá_cả thì khá là đắt so với sinh_viên , chỉ phù_hợp với khách du_lịch và khách_hàng hạng sang từ s.blue , bạn có_thể ngồi nhìn biển đêm rất là tốt , nhân_viên ở đây thì nhiệt_tình vui_vẻ lịch_sự",ăn_uống,0,0,0,5,0,0,relate,"một quán cà_phê , nhà_hàng , bar rất sang_trọng tại quy nhơn , nó thực_sự nổi_tiếng và thu_hút khách du_lịch . có một khoảng không gian rộng_lớn , nằm sát biển , view ban_đêm rất đẹp với ánh đèn lung_linh , có âm_nhạc đặc_sắc . thức uống cực_kỳ ngon nhưng giá_cả thì khá là đắt so với sinh_viên , chỉ phù_hợp với khách du_lịch và khách_hàng hạng sang từ s.blue , bạn có_thể ngồi nhìn biển đêm rất là tốt , nhân_viên ở đây thì nhiệt_tình vui_vẻ lịch_sự ăn_uống",91,5
721,"cho thuê xe_máy ngay sân_bay phù_cát , rất thuận_tiện , cô_chú cho thuê vui_vẻ , ...",di_chuyển,0,0,0,0,4,0,relate,"cho thuê xe_máy ngay sân_bay phù_cát , rất thuận_tiện , cô_chú cho thuê vui_vẻ , ... di_chuyển",18,4
722,"chị chủ cửa_hàng nhiệt_tình , thân_thiện , gói các kiểu quà tặng theo nhiều phong_cách tuyệt_vời",mua_sắm,0,0,0,0,0,5,relate,"chị chủ cửa_hàng nhiệt_tình , thân_thiện , gói các kiểu quà tặng theo nhiều phong_cách tuyệt_vời mua_sắm",17,5
723,"ghé đây vài lần , hải_sản ở nhà_hàng hướng_dương rất tươi ngon , quán khá lớn nằm ngay eo gió nên rất dễ tìm.mình khá bật ngờ vì trang_trí khá ấn_tượng và lịch_sự . bày_biện cũng trang_trọng và hấp dẫn.quán để nhạc_nhẹ nhàng , khách ra vào đông nhất là vào buổi tối không_gian trầm và nhẹ_nhàng . phục_vụ nhiệt_tình , nhanh_nhẹn",nhà_hàng,0,0,5,5,0,0,relate,"ghé đây vài lần , hải_sản ở nhà_hàng hướng_dương rất tươi ngon , quán khá lớn nằm ngay eo gió nên rất dễ tìm.mình khá bật ngờ vì trang_trí khá ấn_tượng và lịch_sự . bày_biện cũng trang_trọng và hấp dẫn.quán để nhạc_nhẹ nhàng , khách ra vào đông nhất là vào buổi tối không_gian trầm và nhẹ_nhàng . phục_vụ nhiệt_tình , nhanh_nhẹn nhà_hàng",67,5
724,"ghé đây vài lần , hải_sản ở nhà_hàng hướng_dương rất tươi ngon , quán khá lớn nằm ngay eo gió nên rất dễ tìm.mình khá bật ngờ vì trang_trí khá ấn_tượng và lịch_sự . bày_biện cũng trang_trọng và hấp dẫn.quán để nhạc_nhẹ nhàng , khách ra vào đông nhất là vào buổi tối không_gian trầm và nhẹ_nhàng . phục_vụ nhiệt_tình , nhanh_nhẹn",ăn_uống,0,0,5,5,0,0,relate,"ghé đây vài lần , hải_sản ở nhà_hàng hướng_dương rất tươi ngon , quán khá lớn nằm ngay eo gió nên rất dễ tìm.mình khá bật ngờ vì trang_trí khá ấn_tượng và lịch_sự . bày_biện cũng trang_trọng và hấp dẫn.quán để nhạc_nhẹ nhàng , khách ra vào đông nhất là vào buổi tối không_gian trầm và nhẹ_nhàng . phục_vụ nhiệt_tình , nhanh_nhẹn ăn_uống",67,5
725,"một trong những quán cf tệ nhất tôi từng đến . nhân_viên gương_mặt như muốn giết khách_hàng khi chúng_tôi gọi đồ uống . bàn dơ chúng_tôi đề_nghị lau bàn , nhân_viên miễn_cưỡng cầm dẻ lau như muốn vức vào mặt khách , thiết nghỉ các bạn không nên đến đây vì nơi đây không mang lại dịch_vụ tốt nhất cho bạn . nếu ông chủ muốn phát_triển quán hơn tôi đề_nghị nên có cách quản_lí nhân_viên tốt hơn với thái_độ phục_vụ khách_hàng .",ăn_uống,0,0,0,1,0,0,relate,"một trong những quán cf tệ nhất tôi từng đến . nhân_viên gương_mặt như muốn giết khách_hàng khi chúng_tôi gọi đồ uống . bàn dơ chúng_tôi đề_nghị lau bàn , nhân_viên miễn_cưỡng cầm dẻ lau như muốn vức vào mặt khách , thiết nghỉ các bạn không nên đến đây vì nơi đây không mang lại dịch_vụ tốt nhất cho bạn . nếu ông chủ muốn phát_triển quán hơn tôi đề_nghị nên có cách quản_lí nhân_viên tốt hơn với thái_độ phục_vụ khách_hàng . ăn_uống",85,1
726,"đồ nướng thì được tẩm ướp sẵn , mình order rồi thì nhân_viên mang ra nướng bơ rồi ăn thôi.tầm giá tiền mỗi người là ăn no rồi.giá rẻ vậy nhưng chất_lượng cũng ngon chứ không hề bị ảnh_hưởng . một điểm cộng nữa là nước_chấm ngon .",ăn_uống,0,0,0,5,0,0,relate,"đồ nướng thì được tẩm ướp sẵn , mình order rồi thì nhân_viên mang ra nướng bơ rồi ăn thôi.tầm giá tiền mỗi người là ăn no rồi.giá rẻ vậy nhưng chất_lượng cũng ngon chứ không hề bị ảnh_hưởng . một điểm cộng nữa là nước_chấm ngon . ăn_uống",54,5
727,"bãi_tắm mới được xây_dựng theo phong_cách hawai , khá dễ_thương . bãi biển đẹp và sạch . nhân_viên thân_thiện , vui_vẻ , nhiệt tình.điểm trừ là giá_cả khá đắt chắc do đối_tượng chính là người nước_ngoài và nước uống không ngon .",giải_trí,3,0,2,0,0,0,relate,"bãi_tắm mới được xây_dựng theo phong_cách hawai , khá dễ_thương . bãi biển đẹp và sạch . nhân_viên thân_thiện , vui_vẻ , nhiệt tình.điểm trừ là giá_cả khá đắt chắc do đối_tượng chính là người nước_ngoài và nước uống không ngon . giải_trí",46,3
728,"bãi_tắm mới được xây_dựng theo phong_cách hawai , khá dễ_thương . bãi biển đẹp và sạch . nhân_viên thân_thiện , vui_vẻ , nhiệt tình.điểm trừ là giá_cả khá đắt chắc do đối_tượng chính là người nước_ngoài và nước uống không ngon .",nhà_hàng,3,0,2,0,0,0,relate,"bãi_tắm mới được xây_dựng theo phong_cách hawai , khá dễ_thương . bãi biển đẹp và sạch . nhân_viên thân_thiện , vui_vẻ , nhiệt tình.điểm trừ là giá_cả khá đắt chắc do đối_tượng chính là người nước_ngoài và nước uống không ngon . nhà_hàng",46,2
729,"kem tuyết xoài và kem tuyết trà xanh là món mình nghiện nhất của quán này nha ! bình_thường mình hay đi cùng bạn , 2 đứa gọi 1 tô nhưng_mà không lúc_nào đã . hy_vọng quán sẽ làm kích_cỡ lớn hơn .",ăn_uống,0,0,0,4,0,0,relate,"kem tuyết xoài và kem tuyết trà xanh là món mình nghiện nhất của quán này nha ! bình_thường mình hay đi cùng bạn , 2 đứa gọi 1 tô nhưng_mà không lúc_nào đã . hy_vọng quán sẽ làm kích_cỡ lớn hơn . ăn_uống",44,4
730,"có xe đưa_đón từ flc , điều này thật tốt . đồ_ăn khá ngon và đa_dạng , đặc_biệt là giá_cả hợp_lý . tôi thích quán sạch_sẽ hơn_nữa .",ăn_uống,0,0,0,4,0,0,relate,"có xe đưa_đón từ flc , điều này thật tốt . đồ_ăn khá ngon và đa_dạng , đặc_biệt là giá_cả hợp_lý . tôi thích quán sạch_sẽ hơn_nữa . ăn_uống",30,4
731,khu du_lịch nằm bên kia cầu nhơn hội nếu đi từ tp . qui_nhơn . một trong những khu du_lịch mới và đẹp nằm ở qui_nhơn . ở đây chúng_ta có_thể tham_quan nhiều phong_cảnh và chơi những trò_chơi thú_vị . hứa_hẹn sẽ đến đây dài_dài .,giải_trí,5,0,0,0,0,0,relate,khu du_lịch nằm bên kia cầu nhơn hội nếu đi từ tp . qui_nhơn . một trong những khu du_lịch mới và đẹp nằm ở qui_nhơn . ở đây chúng_ta có_thể tham_quan nhiều phong_cảnh và chơi những trò_chơi thú_vị . hứa_hẹn sẽ đến đây dài_dài . giải_trí,53,5
732,"xe ở đây tốt nhất trong tất_cả những nơi mình thuê , xe mới nên chạy rất êm , lại còn được a nhân_viên hướng_dẫn tận_tình , rất thích ... k",di_chuyển,0,0,0,0,4,0,relate,"xe ở đây tốt nhất trong tất_cả những nơi mình thuê , xe mới nên chạy rất êm , lại còn được a nhân_viên hướng_dẫn tận_tình , rất thích ... k di_chuyển",32,4
733,hòn khô là du_lịch qua đảo ăn_uống chụp hình thôi chẳng có gi đặc biệt.ai coi tikttốthông nhiều tàn bị lừa như mình vô hơi thất_vọng không như tưởng.vô thì kèo néo khách đi qua đảo để ăn nhà_bè giá cao với lấy phí chở đi giá tiền nguời lớn là chủ yếu.còn đi vô quán cafe co co gì đo củng vậy tới ngay đường cục nhìn quán thất_vọng quẹo ra.nói chung không như là mơ tittốthông review ảo.ở đây nên học theo bình hưng ai qua bè nào ăn thì chở qua miễn_phí đã ăn rồi thì nên fre chở qua vì củng khá gần .,giải_trí,2,0,0,2,2,0,relate,hòn khô là du_lịch qua đảo ăn_uống chụp hình thôi chẳng có gi đặc biệt.ai coi tikttốthông nhiều tàn bị lừa như mình vô hơi thất_vọng không như tưởng.vô thì kèo néo khách đi qua đảo để ăn nhà_bè giá cao với lấy phí chở đi giá tiền nguời lớn là chủ yếu.còn đi vô quán cafe co co gì đo củng vậy tới ngay đường cục nhìn quán thất_vọng quẹo ra.nói chung không như là mơ tittốthông review ảo.ở đây nên học theo bình hưng ai qua bè nào ăn thì chở qua miễn_phí đã ăn rồi thì nên fre chở qua vì củng khá gần . giải_trí,129,2
734,hòn khô là du_lịch qua đảo ăn_uống chụp hình thôi chẳng có gi đặc biệt.ai coi tikttốthông nhiều tàn bị lừa như mình vô hơi thất_vọng không như tưởng.vô thì kèo néo khách đi qua đảo để ăn nhà_bè giá cao với lấy phí chở đi giá tiền nguời lớn là chủ yếu.còn đi vô quán cafe co co gì đo củng vậy tới ngay đường cục nhìn quán thất_vọng quẹo ra.nói chung không như là mơ tittốthông review ảo.ở đây nên học theo bình hưng ai qua bè nào ăn thì chở qua miễn_phí đã ăn rồi thì nên fre chở qua vì củng khá gần .,ăn_uống,2,0,0,2,2,0,relate,hòn khô là du_lịch qua đảo ăn_uống chụp hình thôi chẳng có gi đặc biệt.ai coi tikttốthông nhiều tàn bị lừa như mình vô hơi thất_vọng không như tưởng.vô thì kèo néo khách đi qua đảo để ăn nhà_bè giá cao với lấy phí chở đi giá tiền nguời lớn là chủ yếu.còn đi vô quán cafe co co gì đo củng vậy tới ngay đường cục nhìn quán thất_vọng quẹo ra.nói chung không như là mơ tittốthông review ảo.ở đây nên học theo bình hưng ai qua bè nào ăn thì chở qua miễn_phí đã ăn rồi thì nên fre chở qua vì củng khá gần . ăn_uống,129,2
735,hòn khô là du_lịch qua đảo ăn_uống chụp hình thôi chẳng có gi đặc biệt.ai coi tikttốthông nhiều tàn bị lừa như mình vô hơi thất_vọng không như tưởng.vô thì kèo néo khách đi qua đảo để ăn nhà_bè giá cao với lấy phí chở đi giá tiền nguời lớn là chủ yếu.còn đi vô quán cafe co co gì đo củng vậy tới ngay đường cục nhìn quán thất_vọng quẹo ra.nói chung không như là mơ tittốthông review ảo.ở đây nên học theo bình hưng ai qua bè nào ăn thì chở qua miễn_phí đã ăn rồi thì nên fre chở qua vì củng khá gần .,di_chuyển,2,0,0,2,2,0,relate,hòn khô là du_lịch qua đảo ăn_uống chụp hình thôi chẳng có gi đặc biệt.ai coi tikttốthông nhiều tàn bị lừa như mình vô hơi thất_vọng không như tưởng.vô thì kèo néo khách đi qua đảo để ăn nhà_bè giá cao với lấy phí chở đi giá tiền nguời lớn là chủ yếu.còn đi vô quán cafe co co gì đo củng vậy tới ngay đường cục nhìn quán thất_vọng quẹo ra.nói chung không như là mơ tittốthông review ảo.ở đây nên học theo bình hưng ai qua bè nào ăn thì chở qua miễn_phí đã ăn rồi thì nên fre chở qua vì củng khá gần . di_chuyển,129,2
736,"tôi có một khoảng thời_gian tuyệt_vời trong chuyến du_ngoạn bằng thuyền trên sông mà tôi đến tôi đoán là vào một thời_điểm chậm_chạp trong năm đối_với kim ngưu tôi không chắc thời_tiết tuyệt_vời ở luang probang tôi đã đặt một chiếc thuyền và kết_thúc chuyến du_ngoạn này như chiếc thuyền dài 50 ft tất_cả với bản_thân tôi và người lái_xe anh ấy đã đưa tôi đến một_số làng và một trang_trại cá và chỉ cần lên và xuống hành_trình chậm chúng_tôi đã đi trong vài giờ , điều đó thật tuyệt_vời , tôi chỉ mất chưa đến 50 đô_la . có những chiếc thuyền bên sông họ đang đứng xung_quanh bạn có_thể hỏi bất_kỳ ai trong số họ họ có chuyến du_ngoạn hoàng_hôn và nhiều chuyến đi thuyền khác , điều đó rất thú_vị",giải_trí,5,0,0,0,5,0,relate,"tôi có một khoảng thời_gian tuyệt_vời trong chuyến du_ngoạn bằng thuyền trên sông mà tôi đến tôi đoán là vào một thời_điểm chậm_chạp trong năm đối_với kim ngưu tôi không chắc thời_tiết tuyệt_vời ở luang probang tôi đã đặt một chiếc thuyền và kết_thúc chuyến du_ngoạn này như chiếc thuyền dài 50 ft tất_cả với bản_thân tôi và người lái_xe anh ấy đã đưa tôi đến một_số làng và một trang_trại cá và chỉ cần lên và xuống hành_trình chậm chúng_tôi đã đi trong vài giờ , điều đó thật tuyệt_vời , tôi chỉ mất chưa đến 50 đô_la . có những chiếc thuyền bên sông họ đang đứng xung_quanh bạn có_thể hỏi bất_kỳ ai trong số họ họ có chuyến du_ngoạn hoàng_hôn và nhiều chuyến đi thuyền khác , điều đó rất thú_vị giải_trí",137,5
737,"tôi có một khoảng thời_gian tuyệt_vời trong chuyến du_ngoạn bằng thuyền trên sông mà tôi đến tôi đoán là vào một thời_điểm chậm_chạp trong năm đối_với kim ngưu tôi không chắc thời_tiết tuyệt_vời ở luang probang tôi đã đặt một chiếc thuyền và kết_thúc chuyến du_ngoạn này như chiếc thuyền dài 50 ft tất_cả với bản_thân tôi và người lái_xe anh ấy đã đưa tôi đến một_số làng và một trang_trại cá và chỉ cần lên và xuống hành_trình chậm chúng_tôi đã đi trong vài giờ , điều đó thật tuyệt_vời , tôi chỉ mất chưa đến 50 đô_la . có những chiếc thuyền bên sông họ đang đứng xung_quanh bạn có_thể hỏi bất_kỳ ai trong số họ họ có chuyến du_ngoạn hoàng_hôn và nhiều chuyến đi thuyền khác , điều đó rất thú_vị",di_chuyển,5,0,0,0,5,0,relate,"tôi có một khoảng thời_gian tuyệt_vời trong chuyến du_ngoạn bằng thuyền trên sông mà tôi đến tôi đoán là vào một thời_điểm chậm_chạp trong năm đối_với kim ngưu tôi không chắc thời_tiết tuyệt_vời ở luang probang tôi đã đặt một chiếc thuyền và kết_thúc chuyến du_ngoạn này như chiếc thuyền dài 50 ft tất_cả với bản_thân tôi và người lái_xe anh ấy đã đưa tôi đến một_số làng và một trang_trại cá và chỉ cần lên và xuống hành_trình chậm chúng_tôi đã đi trong vài giờ , điều đó thật tuyệt_vời , tôi chỉ mất chưa đến 50 đô_la . có những chiếc thuyền bên sông họ đang đứng xung_quanh bạn có_thể hỏi bất_kỳ ai trong số họ họ có chuyến du_ngoạn hoàng_hôn và nhiều chuyến đi thuyền khác , điều đó rất thú_vị di_chuyển",137,5
